7481;E;2733;C;
7482;E;2733;C;
7485;E;2734;C;
7483;E;2735;C;
7484;E;2735;C;
7555;E;2735;C;
7585;E;2735;C;
7486;E;2736;C;
7487;E;2737;C;
7488;E;2737;C;
7588;E;2737;C;
7637;E;2737;C;
7740;E;2737;C;
7489;E;2738;C;
7490;E;2738;C;
7741;E;2738;C;
7491;E;2739;C;
7492;E;2739;C;
7565;E;2739;C;
7592;E;2739;C;
7493;E;2740;C;
7494;E;2740;C;
7495;E;2740;C;
7552;E;2740;C;
7496;E;2741;C;
7500;E;2742;C;
7501;E;2743;C;
7502;E;2744;C;
7497;E;2745;C;
7498;E;2745;C;
7499;E;2746;C;
7549;E;2746;C;
7572;E;2746;C;
7636;E;2746;C;
7505;E;2747;C;
7508;E;2748;C;
7507;E;2749;C;
7509;E;2750;C;
7513;E;2751;C;
7514;E;2751;C;
7510;E;2753;C;
7511;E;2754;C;
7512;E;2755;C;
7503;E;2756;C;
7553;E;2756;C;
7504;E;2757;C;
7128;E;2758;C;
7130;E;2758;C;
7132;E;2758;C;
7162;E;2759;C;
7156;E;2760;C;
7144;E;2761;C;
7146;E;2761;C;
7169;E;2762;C;
7171;E;2762;C;
7140;E;2763;C;
7142;E;2763;C;
7148;E;2764;C;
7607;E;2764;C;
7134;E;2765;C;
7164;E;2766;C;
7185;E;2767;C;
7186;E;2767;C;
7187;E;2767;C;
7172;E;2768;C;
7174;E;2769;C;
7765;E;2769;C;
7196;E;2770;C;
7200;E;2771;C;
7202;E;2771;C;
7206;E;2772;C;
7166;E;2773;C;
7167;E;2773;C;
7158;E;2774;C;
7191;E;2775;C;
7619;E;2775;C;
7160;E;2776;C;
7597;E;2776;C;
7608;E;2776;C;
7664;E;2776;C;
7188;E;2777;C;
7189;E;2777;C;
7190;E;2777;C;
7180;E;2778;C;
7181;E;2778;C;
7193;E;2779;C;
7195;E;2779;C;
7620;E;2779;C;
7198;E;2780;C;
7154;E;2781;C;
7591;E;2781;C;
7665;E;2781;C;
7149;E;2782;C;
7152;E;2783;C;
7136;E;2784;C;
7138;E;2784;C;
7150;E;2785;C;
7183;E;2786;C;
7178;E;2787;C;
7176;E;2788;C;
7204;E;2789;C;
7207;E;2790;C;
7657;E;2790;C;
7666;E;2790;C;
7209;E;2791;C;
7696;E;2791;C;
7210;E;2792;C;
7125;E;2793;C;
7609;E;2793;C;
7126;E;2794;C;
7662;E;2794;C;
7663;E;2794;C;
7127;E;2795;C;
7695;E;2795;C;
7211;E;2796;C;
7766;E;2796;C;
7214;E;2797;C;
7763;E;2797;C;
7764;E;2797;C;
7213;E;2798;C;
7215;E;2799;C;
7534;E;2799;C;
7590;E;2799;C;
7216;E;2800;C;
7218;E;2801;C;
7219;E;2802;C;
7220;E;2803;C;
7221;E;2804;C;
7222;E;2805;C;
7224;E;2806;C;
7225;E;2807;C;
7574;E;2808;C;
7223;E;2809;C;
7425;E;2810;C;
7653;E;2810;C;
7686;E;2810;C;
7432;E;2811;C;
7676;E;2811;C;
7428;E;2812;C;
7560;E;2812;C;
7429;E;2813;C;
7583;E;2813;C;
7679;E;2813;C;
7680;E;2813;C;
7433;E;2814;C;
7427;E;2815;C;
7580;E;2815;C;
7681;E;2815;C;
7682;E;2815;C;
7438;E;2816;C;
7652;E;2816;C;
7654;E;2816;C;
7434;E;2817;C;
7435;E;2817;C;
7436;E;2817;C;
7541;E;2817;C;
7633;E;2817;C;
7743;E;2817;C;
7437;E;2818;C;
7685;E;2818;C;
7430;E;2819;C;
7431;E;2819;C;
7677;E;2819;C;
7678;E;2819;C;
7441;E;2820;C;
7542;E;2820;C;
7742;E;2820;C;
7439;E;2821;C;
7440;E;2821;C;
7683;E;2821;C;
7684;E;2821;C;
7001;E;2822;C;
7599;E;2822;C;
7660;E;2822;C;
7694;E;2822;C;
7003;E;2823;C;
7525;E;2823;C;
7004;E;2824;C;
7005;E;2824;C;
7006;E;2825;C;
7307;E;2826;C;
7309;E;2826;C;
7322;E;2827;C;
7595;E;2827;C;
7575;E;2828;C;
7593;E;2828;C;
7319;E;2829;C;
7321;E;2830;C;
7697;E;2830;C;
7316;E;2831;C;
7317;E;2831;C;
7323;E;2832;C;
7324;E;2832;C;
7318;E;2833;C;
7603;E;2833;C;
7320;E;2834;C;
7578;E;2834;C;
7330;E;2835;C;
7329;E;2836;C;
7729;E;2836;C;
7327;E;2837;C;
7641;E;2837;C;
7647;E;2837;C;
7730;E;2837;C;
7331;E;2838;C;
7326;E;2839;C;
7325;E;2840;C;
7328;E;2841;C;
7310;E;2842;C;
7311;E;2842;C;
7314;E;2843;C;
7315;E;2843;C;
7731;E;2843;C;
7312;E;2844;C;
7313;E;2845;C;
7332;E;2846;C;
7642;E;2846;C;
4011;Q;3001;R;
4014;Q;3001;R;
5002;S;3001;R;
4021;Q;3002;R;
4022;Q;3002;R;
4023;Q;3002;R;
5003;S;3002;R;
4031;Q;3003;R;
4032;Q;3003;R;
4033;Q;3003;R;
5004;S;3003;R;
4041;Q;3004;R;
4042;Q;3004;R;
4043;Q;3004;R;
5005;S;3004;R;
4051;Q;3005;R;
4052;Q;3005;R;
4053;Q;3005;R;
4054;Q;3005;R;
4055;Q;3005;R;
4056;Q;3005;R;
4057;Q;3005;R;
4058;Q;3005;R;
5006;S;3005;R;
4061;Q;3006;R;
4062;Q;3006;R;
4063;Q;3006;R;
5008;S;3006;R;
4071;Q;3007;R;
4072;Q;3007;R;
4073;Q;3007;R;
4074;Q;3007;R;
5009;S;3007;R;
4081;Q;3008;R;
4082;Q;3008;R;
4083;Q;3008;R;
5010;S;3008;R;
4091;Q;3009;R;
4092;Q;3009;R;
5011;S;3009;R;
4101;Q;3010;R;
4102;Q;3010;R;
4103;Q;3010;R;
4104;Q;3010;R;
5013;S;3010;R;
4111;Q;3011;R;
4112;Q;3011;R;
4113;Q;3011;R;
4114;Q;3011;R;
5014;S;3011;R;
4121;Q;3012;R;
4122;Q;3012;R;
4123;Q;3012;R;
4124;Q;3012;R;
5015;S;3012;R;
4131;Q;3013;R;
4132;Q;3013;R;
4133;Q;3013;R;
4134;Q;3013;R;
4135;Q;3013;R;
4136;Q;3013;R;
5007;S;3013;R;
4141;Q;3014;R;
4142;Q;3014;R;
5012;S;3014;R;
4151;Q;3015;R;
4152;Q;3015;R;
5001;S;3015;R;
4161;Q;3016;R;
4162;Q;3016;R;
4163;Q;3016;R;
5016;S;3016;R;
2501;C;4011;Q;
2502;C;4011;Q;
2503;C;4014;Q;
2504;C;4014;Q;
2505;C;4014;Q;
2506;C;4014;Q;
2507;C;4014;Q;
2508;C;4021;Q;
2509;C;4021;Q;
2510;C;4021;Q;
2511;C;4021;Q;
2512;C;4022;Q;
2513;C;4022;Q;
2514;C;4022;Q;
2515;C;4023;Q;
2516;C;4023;Q;
2517;C;4031;Q;
2518;C;4031;Q;
2519;C;4031;Q;
2520;C;4032;Q;
2521;C;4032;Q;
2522;C;4033;Q;
2523;C;4033;Q;
2524;C;4033;Q;
2525;C;4033;Q;
2526;C;4041;Q;
2527;C;4041;Q;
2528;C;4041;Q;
2529;C;4041;Q;
2530;C;4041;Q;
2531;C;4041;Q;
2532;C;4042;Q;
2533;C;4042;Q;
2534;C;4042;Q;
2535;C;4042;Q;
2536;C;4043;Q;
2537;C;4043;Q;
2538;C;4043;Q;
2539;C;4043;Q;
2540;C;4043;Q;
2541;C;4051;Q;
2542;C;4051;Q;
2543;C;4051;Q;
2544;C;4051;Q;
2545;C;4051;Q;
2546;C;4051;Q;
2547;C;4051;Q;
2548;C;4052;Q;
2549;C;4053;Q;
2550;C;4053;Q;
2551;C;4053;Q;
2552;C;4053;Q;
2553;C;4054;Q;
2554;C;4054;Q;
2555;C;4054;Q;
2556;C;4054;Q;
2557;C;4054;Q;
2558;C;4055;Q;
2559;C;4055;Q;
2560;C;4055;Q;
2561;C;4055;Q;
2562;C;4055;Q;
2563;C;4056;Q;
2564;C;4056;Q;
2565;C;4056;Q;
2566;C;4056;Q;
2567;C;4056;Q;
2568;C;4056;Q;
2569;C;4057;Q;
2570;C;4057;Q;
2571;C;4057;Q;
2572;C;4057;Q;
2573;C;4057;Q;
2574;C;4057;Q;
2575;C;4058;Q;
2576;C;4058;Q;
2577;C;4058;Q;
2578;C;4058;Q;
2579;C;4061;Q;
2580;C;4061;Q;
2581;C;4061;Q;
2582;C;4061;Q;
2583;C;4061;Q;
2584;C;4061;Q;
2585;C;4061;Q;
2586;C;4061;Q;
2587;C;4061;Q;
2588;C;4061;Q;
2589;C;4061;Q;
2590;C;4061;Q;
2591;C;4061;Q;
2592;C;4061;Q;
2593;C;4061;Q;
2594;C;4061;Q;
2595;C;4061;Q;
2596;C;4062;Q;
2597;C;4062;Q;
2598;C;4062;Q;
2599;C;4062;Q;
2600;C;4062;Q;
2601;C;4062;Q;
2602;C;4063;Q;
2603;C;4063;Q;
2604;C;4063;Q;
2605;C;4063;Q;
2606;C;4063;Q;
2607;C;4063;Q;
2608;C;4063;Q;
2609;C;4063;Q;
2610;C;4063;Q;
2611;C;4063;Q;
2612;C;4071;Q;
2613;C;4071;Q;
2614;C;4071;Q;
2615;C;4071;Q;
2616;C;4071;Q;
2617;C;4071;Q;
2618;C;4071;Q;
2619;C;4071;Q;
2620;C;4071;Q;
2621;C;4071;Q;
2622;C;4072;Q;
2623;C;4072;Q;
2624;C;4072;Q;
2625;C;4073;Q;
2626;C;4073;Q;
2627;C;4073;Q;
2628;C;4073;Q;
2629;C;4073;Q;
2630;C;4073;Q;
2631;C;4073;Q;
2632;C;4073;Q;
2633;C;4073;Q;
2634;C;4074;Q;
2635;C;4074;Q;
2636;C;4074;Q;
2637;C;4074;Q;
2638;C;4074;Q;
2639;C;4074;Q;
2640;C;4074;Q;
2641;C;4074;Q;
2642;C;4081;Q;
2643;C;4081;Q;
2644;C;4081;Q;
2645;C;4081;Q;
2646;C;4081;Q;
2647;C;4081;Q;
2648;C;4081;Q;
2649;C;4081;Q;
2650;C;4081;Q;
2651;C;4081;Q;
2652;C;4081;Q;
2653;C;4081;Q;
2654;C;4082;Q;
2655;C;4082;Q;
2656;C;4082;Q;
2657;C;4082;Q;
2658;C;4082;Q;
2659;C;4082;Q;
2660;C;4082;Q;
2661;C;4083;Q;
2662;C;4083;Q;
2663;C;4083;Q;
2664;C;4083;Q;
2665;C;4083;Q;
2666;C;4083;Q;
2667;C;4083;Q;
2668;C;4083;Q;
2669;C;4083;Q;
2670;C;4083;Q;
2671;C;4083;Q;
2672;C;4083;Q;
2673;C;4083;Q;
2674;C;4083;Q;
2675;C;4091;Q;
2676;C;4091;Q;
2677;C;4091;Q;
2678;C;4091;Q;
2679;C;4091;Q;
2680;C;4091;Q;
2681;C;4091;Q;
2682;C;4091;Q;
2683;C;4091;Q;
2684;C;4091;Q;
2685;C;4091;Q;
2686;C;4091;Q;
2687;C;4091;Q;
2688;C;4091;Q;
2689;C;4091;Q;
2690;C;4091;Q;
2691;C;4091;Q;
2692;C;4091;Q;
2693;C;4091;Q;
2694;C;4091;Q;
2695;C;4091;Q;
2696;C;4092;Q;
2697;C;4092;Q;
2698;C;4092;Q;
2699;C;4092;Q;
2700;C;4092;Q;
2701;C;4092;Q;
2702;C;4092;Q;
2703;C;4092;Q;
2704;C;4092;Q;
2705;C;4092;Q;
2706;C;4092;Q;
2707;C;4101;Q;
2708;C;4101;Q;
2709;C;4101;Q;
2710;C;4101;Q;
2711;C;4101;Q;
2712;C;4101;Q;
2713;C;4101;Q;
2714;C;4101;Q;
2715;C;4101;Q;
2716;C;4102;Q;
2717;C;4102;Q;
2718;C;4102;Q;
2719;C;4102;Q;
2720;C;4102;Q;
2721;C;4102;Q;
2722;C;4102;Q;
2723;C;4102;Q;
2724;C;4102;Q;
2725;C;4102;Q;
2726;C;4103;Q;
2727;C;4103;Q;
2728;C;4103;Q;
2729;C;4103;Q;
2730;C;4103;Q;
2731;C;4103;Q;
2732;C;4103;Q;
2733;C;4104;Q;
2734;C;4104;Q;
2735;C;4104;Q;
2736;C;4104;Q;
2737;C;4111;Q;
2738;C;4111;Q;
2739;C;4112;Q;
2740;C;4112;Q;
2741;C;4112;Q;
2742;C;4113;Q;
2743;C;4113;Q;
2744;C;4113;Q;
2745;C;4114;Q;
2746;C;4114;Q;
2747;C;4121;Q;
2748;C;4121;Q;
2749;C;4121;Q;
2750;C;4121;Q;
2751;C;4122;Q;
2753;C;4123;Q;
2754;C;4123;Q;
2755;C;4123;Q;
2756;C;4124;Q;
2757;C;4124;Q;
2758;C;4131;Q;
2759;C;4131;Q;
2760;C;4131;Q;
2761;C;4131;Q;
2762;C;4131;Q;
2763;C;4131;Q;
2764;C;4131;Q;
2765;C;4131;Q;
2766;C;4131;Q;
2767;C;4131;Q;
2768;C;4131;Q;
2769;C;4131;Q;
2770;C;4131;Q;
2771;C;4131;Q;
2772;C;4131;Q;
2773;C;4131;Q;
2774;C;4131;Q;
2775;C;4131;Q;
2776;C;4131;Q;
2777;C;4131;Q;
2778;C;4131;Q;
2779;C;4131;Q;
2780;C;4131;Q;
2781;C;4131;Q;
2782;C;4131;Q;
2783;C;4131;Q;
2784;C;4131;Q;
2785;C;4131;Q;
2786;C;4131;Q;
2787;C;4131;Q;
2788;C;4131;Q;
2789;C;4131;Q;
2790;C;4132;Q;
2791;C;4132;Q;
2792;C;4132;Q;
2793;C;4133;Q;
2794;C;4133;Q;
2795;C;4133;Q;
2796;C;4134;Q;
2797;C;4134;Q;
2798;C;4134;Q;
2799;C;4134;Q;
2800;C;4135;Q;
2801;C;4135;Q;
2802;C;4135;Q;
2803;C;4135;Q;
2804;C;4135;Q;
2805;C;4136;Q;
2806;C;4136;Q;
2807;C;4136;Q;
2808;C;4136;Q;
2809;C;4136;Q;
2810;C;4141;Q;
2811;C;4141;Q;
2812;C;4141;Q;
2813;C;4141;Q;
2814;C;4141;Q;
2815;C;4141;Q;
2816;C;4141;Q;
2817;C;4141;Q;
2818;C;4142;Q;
2819;C;4142;Q;
2820;C;4142;Q;
2821;C;4142;Q;
2822;C;4151;Q;
2823;C;4151;Q;
2824;C;4152;Q;
2825;C;4152;Q;
2826;C;4161;Q;
2827;C;4161;Q;
2828;C;4161;Q;
2829;C;4161;Q;
2830;C;4161;Q;
2831;C;4161;Q;
2832;C;4161;Q;
2833;C;4161;Q;
2834;C;4161;Q;
2835;C;4162;Q;
2836;C;4162;Q;
2837;C;4162;Q;
2838;C;4162;Q;
2839;C;4162;Q;
2840;C;4162;Q;
2841;C;4162;Q;
2842;C;4163;Q;
2843;C;4163;Q;
2844;C;4163;Q;
2845;C;4163;Q;
2846;C;4163;Q;
6001;D;5001;S;
6002;D;5002;S;
6003;D;5003;S;
6004;D;5004;S;
6005;D;5005;S;
6006;D;5006;S;
6007;D;5006;S;
6008;D;5007;S;
6009;D;5007;S;
6010;D;5007;S;
6011;D;5007;S;
6012;D;5007;S;
6013;D;5007;S;
6014;D;5007;S;
6015;D;5008;S;
6016;D;5008;S;
6017;D;5009;S;
6018;D;5009;S;
6020;D;5010;S;
6021;D;5010;S;
6022;D;5011;S;
6023;D;5011;S;
6024;D;5012;S;
6025;D;5013;S;
6026;D;5013;S;
6027;D;5014;S;
6028;D;5015;S;
6019;D;5016;S;
2822;C;6001;D;
2823;C;6001;D;
2824;C;6001;D;
2825;C;6001;D;
2501;C;6002;D;
2502;C;6002;D;
2503;C;6002;D;
2504;C;6002;D;
2505;C;6002;D;
2506;C;6002;D;
2507;C;6002;D;
2508;C;6003;D;
2509;C;6003;D;
2510;C;6003;D;
2511;C;6003;D;
2512;C;6003;D;
2513;C;6003;D;
2514;C;6003;D;
2515;C;6003;D;
2516;C;6003;D;
2517;C;6004;D;
2518;C;6004;D;
2519;C;6004;D;
2520;C;6004;D;
2521;C;6004;D;
2522;C;6004;D;
2523;C;6004;D;
2524;C;6004;D;
2525;C;6004;D;
2526;C;6005;D;
2527;C;6005;D;
2528;C;6005;D;
2529;C;6005;D;
2530;C;6005;D;
2531;C;6005;D;
2532;C;6005;D;
2533;C;6005;D;
2534;C;6005;D;
2535;C;6005;D;
2536;C;6005;D;
2537;C;6005;D;
2538;C;6005;D;
2539;C;6005;D;
2540;C;6005;D;
2545;C;6006;D;
2546;C;6006;D;
2549;C;6006;D;
2550;C;6006;D;
2551;C;6006;D;
2552;C;6006;D;
2553;C;6006;D;
2554;C;6006;D;
2555;C;6006;D;
2556;C;6006;D;
2557;C;6006;D;
2558;C;6006;D;
2559;C;6006;D;
2560;C;6006;D;
2561;C;6006;D;
2562;C;6006;D;
2569;C;6006;D;
2570;C;6006;D;
2571;C;6006;D;
2572;C;6006;D;
2573;C;6006;D;
2574;C;6006;D;
2575;C;6006;D;
2576;C;6006;D;
2577;C;6006;D;
2578;C;6006;D;
2541;C;6007;D;
2542;C;6007;D;
2543;C;6007;D;
2544;C;6007;D;
2547;C;6007;D;
2548;C;6007;D;
2563;C;6007;D;
2564;C;6007;D;
2565;C;6007;D;
2566;C;6007;D;
2567;C;6007;D;
2568;C;6007;D;
2759;C;6008;D;
2763;C;6008;D;
2776;C;6008;D;
2781;C;6008;D;
2782;C;6008;D;
2793;C;6008;D;
2794;C;6008;D;
2795;C;6008;D;
2760;C;6009;D;
2761;C;6009;D;
2764;C;6009;D;
2765;C;6009;D;
2774;C;6009;D;
2783;C;6009;D;
2784;C;6009;D;
2785;C;6009;D;
2758;C;6010;D;
2768;C;6010;D;
2775;C;6010;D;
2777;C;6010;D;
2780;C;6010;D;
2786;C;6010;D;
2770;C;6011;D;
2771;C;6011;D;
2772;C;6011;D;
2779;C;6011;D;
2789;C;6011;D;
2767;C;6012;D;
